carat;cut;color;clarity;depth;table;price;x;y;z
15;Premium;E;SI2;617;58;8190;72;717;443
15;Premium;E;SI2;58;60;8190;752;747;435
15;Premium;I;SI1;586;62;8190;746;743;436
15;Premium;G;SI2;62;62;8190;731;725;451
15;Fair;E;SI2;599;68;8190;739;73;44
15;Good;G;SI2;643;57;8190;729;72;466
104;Very Good;D;VS1;623;59;8192;639;648;401
152;Very Good;F;SI2;623;59;8192;733;737;458
113;Ideal;G;VVS2;607;57;8192;674;681;411
151;Ideal;I;SI1;627;57;8193;735;73;459
152;Very Good;H;SI2;627;57;8194;732;736;46
148;Very Good;I;VS2;63;58;8196;716;719;452
121;Premium;F;VS1;616;58;8196;688;682;422
101;Premium;D;VS1;618;54;8201;644;638;396
152;Premium;J;VVS2;583;62;8202;761;749;44
107;Ideal;D;VS2;625;57;8202;648;651;406
112;Ideal;G;VS1;615;56;8202;67;673;413
151;Ideal;J;VS2;615;56;8203;737;74;454
109;Premium;F;VS1;609;58;8204;667;663;405
151;Premium;J;VS1;614;57;8204;738;73;451
153;Premium;J;VS1;628;59;8205;734;731;46
153;Premium;J;VS1;601;59;8205;751;747;45
154;Ideal;J;VS1;62;53;8207;741;749;462
151;Good;I;VS1;658;57;8210;709;717;469
101;Very Good;F;VVS2;598;58;8212;647;655;389
107;Ideal;G;VVS2;628;54;8212;651;655;41
141;Good;F;SI1;637;58;8212;706;701;448
122;Ideal;G;VS2;614;56;8213;688;69;423
122;Premium;G;VS2;618;58;8213;684;691;425
151;Very Good;I;SI1;635;57;8214;719;724;458
151;Very Good;I;SI1;628;59;8214;717;726;453
1;Very Good;F;VVS2;614;58;8216;636;641;392
152;Premium;J;VS1;612;59;8216;736;739;451
14;Fair;F;VS2;665;56;8216;683;676;452
152;Very Good;J;VS1;622;55;8217;735;742;459
1;Ideal;G;VVS1;619;57;8217;639;643;397
151;Ideal;J;VS2;62;56;8217;73;734;454
106;Very Good;E;VS1;596;60;8219;668;675;4
112;Premium;G;VVS1;589;60;8219;691;678;403
151;Very Good;H;VS2;631;57;8219;724;721;456
173;Good;E;I1;636;59;8220;756;76;482
162;Ideal;I;SI2;622;57;8220;751;757;469
233;Premium;H;I1;607;58;8220;864;856;522
157;Ideal;J;SI1;624;57;8221;751;74;465
151;Very Good;I;VS2;631;56;8223;726;732;46
14;Premium;H;SI1;624;57;8223;719;711;446
14;Premium;H;SI1;622;58;8223;716;712;444
15;Ideal;H;VVS2;613;56;8224;737;728;449
104;Very Good;G;IF;617;58;8225;647;66;403
102;Ideal;E;VS2;61;56;8225;653;651;398
125;Ideal;G;SI1;607;56;8226;698;705;426
1;Very Good;F;VVS2;611;55;8227;649;651;397
131;Ideal;F;SI1;624;57;8227;696;688;432
159;Ideal;J;VVS2;603;57;8227;765;758;459
157;Ideal;I;SI2;626;58;8228;738;741;463
132;Ideal;G;SI1;621;57;8231;702;705;437
12;Very Good;F;VS2;611;58;8232;682;686;418
15;Premium;F;SI2;63;59;8232;724;72;455
111;Very Good;F;VS1;621;58;8233;663;67;414
111;Ideal;F;VS2;609;57;8233;669;675;409
123;Ideal;G;VS2;624;57;8233;688;683;428
127;Very Good;H;VS1;607;54;8235;701;705;427
107;Ideal;G;VVS2;624;556;8235;648;655;407
103;Ideal;F;VS1;628;54;8237;648;639;405
126;Ideal;H;VS1;609;57;8238;697;699;425
1;Ideal;G;VVS2;612;56;8239;647;65;397
9;Good;D;VVS1;629;58;8239;601;61;381
153;Very Good;I;SI1;631;57;8242;734;728;461
151;Good;I;SI1;625;57;8242;725;732;455
151;Good;H;SI2;61;56;8243;729;737;447
102;Ideal;E;VS1;601;57;8244;659;652;394
151;Good;I;SI1;637;61;8245;715;711;454
151;Good;F;SI2;638;59;8245;722;718;459
1;Very Good;G;VVS1;623;55;8246;634;644;398
103;Ideal;G;VVS1;62;56;8248;65;654;404
112;Ideal;F;VS2;621;56;8251;663;667;413
101;Ideal;G;VVS2;622;54;8252;648;641;401
113;Ideal;E;VS2;62;54;8253;666;67;414
154;Ideal;I;SI2;62;59;8254;733;738;456
15;Good;I;SI1;611;63;8254;727;734;446
117;Premium;F;VS2;602;58;8256;688;685;413
126;Ideal;D;VS2;625;57;8256;69;685;43
127;Ideal;D;SI1;621;55;8256;692;696;431
13;Premium;F;SI1;611;53;8256;717;704;434
135;Very Good;G;VS1;634;56;8256;709;701;447
204;Very Good;I;I1;593;61;8257;825;83;491
124;Ideal;H;VS2;608;56;8257;692;696;422
177;Very Good;J;SI2;634;60;8257;765;761;484
15;Good;I;SI1;631;54;8258;731;734;462
154;Premium;I;SI1;609;59;8258;742;746;453
152;Premium;J;VS1;624;59;8258;736;731;458
152;Premium;J;VS1;62;59;8258;736;734;456
151;Fair;H;SI1;658;62;8260;71;706;466
131;Very Good;H;VS2;604;58;8261;704;709;427
131;Ideal;H;VS2;618;57;8261;702;706;435
17;Premium;H;SI2;598;61;8263;767;762;457
172;Fair;D;SI2;646;58;8264;753;746;484
101;Very Good;F;VVS2;63;56;8265;634;64;401
119;Ideal;F;VS2;62;57;8265;676;678;42
101;Premium;D;VS1;624;58;8265;638;641;399
12;Premium;F;VS2;628;62;8266;669;662;418
117;Ideal;H;IF;61;53;8266;689;685;419
14;Very Good;D;SI2;618;54;8268;716;721;444
104;Ideal;G;VVS1;625;55;8268;654;645;406
153;Very Good;E;SI2;593;60;8270;744;746;442
139;Ideal;I;VVS2;616;53;8271;721;722;444
151;Good;J;VS1;615;59;8271;726;731;448
154;Ideal;J;VS2;619;57;8275;739;75;46
141;Ideal;J;VS1;616;56;8275;719;722;444
12;Ideal;H;VS1;616;57;8275;682;685;421
15;Good;J;VVS2;633;57;8276;725;728;46
112;Ideal;D;VS2;62;55;8279;663;666;412
101;Ideal;D;VS2;626;55;8279;642;646;403
12;Premium;E;VS2;62;59;8279;678;671;418
11;Ideal;F;VS1;617;57;8279;667;665;411
152;Good;G;SI2;63;61;8280;725;728;458
125;Premium;G;VVS1;582;61;8281;71;705;412
109;Ideal;G;VVS2;625;56;8282;654;658;41
17;Good;J;VS2;636;59;8282;753;748;477
151;Ideal;G;SI1;616;56;8283;734;725;45
151;Ideal;G;SI1;616;56;8283;734;725;45
141;Very Good;H;SI1;626;59;8283;708;714;445
103;Ideal;E;VS1;617;56;8284;647;653;401
106;Ideal;G;VS1;611;57;8285;654;661;402
4;Ideal;D;SI2;613;56;622;472;477;291
4;Very Good;E;SI2;587;59;622;478;482;282
33;Very Good;G;VS2;615;594;623;445;449;275
27;Ideal;H;VVS2;621;57;623;415;41;256
27;Premium;H;VVS2;607;59;623;421;419;255
32;Very Good;H;VS1;589;63;624;446;44;261
32;Very Good;F;VS2;615;597;624;432;439;268
3;Ideal;G;VS1;618;56;624;431;433;267
3;Ideal;G;VS1;631;55;624;425;431;27
3;Ideal;G;VS1;62;56;624;429;432;267
3;Ideal;G;VS1;622;55;624;428;431;267
3;Ideal;G;VS1;609;57;624;434;436;265
3;Ideal;G;VS1;618;57;624;429;432;266
3;Ideal;G;VS1;624;57;624;43;432;269
3;Ideal;G;VS1;606;57;624;438;44;266
4;Ideal;I;SI1;623;55;624;472;475;295
25;Ideal;G;IF;617;56;624;404;41;251
36;Very Good;I;SI1;631;57;624;455;451;286
36;Premium;I;SI1;604;60;624;462;458;278
37;Ideal;J;VS1;626;57;624;457;454;285
37;Ideal;J;VS1;624;55;624;464;459;288
37;Very Good;G;SI2;634;57;624;457;455;289
37;Very Good;G;SI2;633;55;624;461;458;291
37;Premium;F;SI2;602;60;624;47;46;28
37;Premium;F;SI2;607;57;624;467;462;282
33;Premium;H;VS2;588;62;624;453;449;265
32;Premium;E;SI1;62;60;624;443;438;273
28;Good;E;VS2;637;60;625;423;418;268
42;Very Good;D;SI2;586;58;625;491;498;29
41;Ideal;I;VS2;614;54;625;481;483;296
121;Ideal;H;VVS1;628;55;8286;678;682;427
101;Premium;D;VS1;60;58;8286;66;654;394
151;Fair;F;SI2;618;66;8287;718;716;443
151;Fair;I;VS2;646;58;8287;719;715;463
151;Ideal;H;SI1;619;57;8287;737;732;455
161;Very Good;E;SI2;619;57;8288;744;748;462
153;Ideal;H;SI1;619;58;8289;738;742;458
15;Very Good;E;SI2;622;58;8291;731;735;456
15;Very Good;I;SI1;631;59;8291;716;723;454
15;Ideal;I;SI1;627;57;8291;721;73;455
123;Premium;G;VS1;596;60;8293;699;694;415
121;Premium;G;VS2;603;60;8294;689;683;414
121;Premium;H;IF;622;58;8294;68;683;424
121;Ideal;G;VS2;615;56;8294;683;688;422
109;Ideal;G;VVS2;612;57;8295;662;666;406
109;Ideal;G;VS1;604;58;8296;667;67;404
124;Very Good;G;VS1;62;55;8298;689;695;429
151;Ideal;J;VS1;613;61;8298;734;74;452
124;Ideal;F;VS2;622;56;8298;694;688;43
152;Premium;I;SI1;612;60;8299;741;736;452
152;Ideal;E;SI2;61;56;8299;745;741;453
124;Ideal;H;VS1;616;56;8299;688;691;425
124;Ideal;H;VS1;621;56;8299;685;688;426
152;Premium;G;SI2;609;57;8299;75;744;455
154;Very Good;H;SI2;623;56;8301;733;738;458
155;Ideal;J;SI1;624;57;8301;75;745;467
102;Ideal;E;VS1;622;54;8303;643;646;401
121;Premium;G;VS1;595;58;8305;697;701;416
109;Ideal;G;VS1;603;57;8305;668;673;404
102;Ideal;G;IF;625;57;8311;644;637;4
151;Premium;D;SI2;614;56;8311;737;732;451
127;Very Good;D;SI1;625;58;8312;687;692;431
151;Good;I;SI1;637;58;8313;722;726;461
122;Ideal;G;VS1;613;56;8313;693;688;423
147;Premium;F;SI2;616;60;8314;738;733;453
114;Very Good;E;VS1;631;59;8315;663;661;418
15;Good;I;VS2;619;60;8316;725;728;45
15;Premium;G;SI2;607;58;8316;739;733;447
15;Premium;E;SI2;627;59;8316;73;722;455
102;Very Good;E;VS1;629;54;8317;638;646;404
156;Very Good;H;SI2;599;59;8317;747;752;449
102;Ideal;G;VVS1;615;57;8317;647;644;397
101;Premium;F;VVS2;618;59;8319;646;642;398
106;Premium;G;VVS1;611;58;8319;657;653;4
12;Ideal;G;VS2;599;61;8321;685;688;411
108;Ideal;F;VS1;621;53;8321;66;664;411
172;Premium;J;SI1;617;58;8324;771;781;479
156;Premium;J;VS1;611;59;8324;749;752;458
159;Ideal;J;SI1;624;55;8325;748;745;466
111;Premium;E;VS1;612;58;8329;669;665;408
101;Very Good;F;VS2;62;60;8330;636;639;395
16;Premium;H;SI2;594;59;8333;76;755;45
15;Premium;H;SI2;625;60;8333;732;725;455
1;Premium;D;VS1;619;55;8333;64;636;395
1;Premium;D;VS1;622;55;8333;646;64;4
12;Very Good;F;VS2;626;56;8334;673;678;423
12;Ideal;F;VS2;623;55;8334;679;683;424
165;Ideal;J;SI1;625;56;8334;759;754;473
101;Good;D;VS1;641;55;8339;629;638;406
122;Very Good;G;VS2;623;58;8340;679;682;424
104;Premium;D;VS1;623;59;8341;648;639;401
104;Ideal;D;VS1;591;56;8341;665;659;391
151;Ideal;I;SI1;611;59;8342;74;737;451
152;Premium;F;SI2;623;59;8342;737;733;458
106;Ideal;F;VS1;617;57;8344;655;657;405
114;Ideal;G;VS1;614;57;8346;675;681;416
116;Premium;E;VS1;587;58;8346;689;687;404
102;Ideal;D;VS1;626;57;8347;64;644;402
108;Ideal;G;VVS1;616;56;8347;66;665;408
15;Good;J;VS1;607;61;8347;727;73;442
101;Very Good;E;VS1;594;59;8348;652;654;388
121;Ideal;E;VS1;622;57;8348;683;68;424
121;Ideal;F;VS2;615;56;8348;687;683;421
115;Very Good;G;VVS2;584;59;8349;684;692;402
113;Premium;E;VS1;611;59;8353;672;669;41
151;Fair;I;SI1;683;57;8355;695;687;472
164;Very Good;F;SI2;632;57;8357;756;747;475
113;Very Good;E;VS2;619;61;8358;661;664;41
106;Ideal;G;VVS2;617;56;8358;659;656;406
1;Good;E;VVS1;634;59;8359;627;624;4
107;Premium;D;VS1;62;60;8359;655;649;404
116;Very Good;G;VVS2;623;59;8361;669;672;418
181;Fair;J;SI1;562;62;8362;814;809;456
122;Premium;G;VS2;618;58;8362;691;684;425
122;Ideal;G;VS2;614;56;8362;69;688;423
157;Ideal;J;VS2;623;54;8363;75;749;467
174;Premium;J;VS2;619;62;8364;762;754;47
109;Ideal;G;VVS2;606;57;8364;662;67;405
125;Ideal;H;VS1;621;57;8365;689;692;429
153;Premium;H;SI1;624;60;8365;734;731;457
171;Premium;I;SI2;59;60;8366;786;783;463
152;Premium;J;VS1;612;59;8366;739;736;451
1;Ideal;G;VVS1;619;57;8366;643;639;397
152;Premium;D;SI2;586;62;8366;756;745;441
173;Good;E;I1;636;59;8370;76;756;482
151;Premium;J;VS1;621;58;8371;736;74;458
15;Ideal;I;SI1;623;56;8371;735;741;46
151;Very Good;H;SI2;608;56;8372;741;746;452
101;Very Good;G;VVS1;618;59;8373;647;641;398
1;Good;D;VVS2;602;62;8374;642;646;388
103;Very Good;F;VVS2;613;57;8375;649;653;399
122;Very Good;G;VS2;627;58;8377;68;672;424
16;Ideal;I;SI2;619;57;8377;748;751;464
16;Very Good;F;SI2;605;60;8377;752;755;456
12;Good;E;VS2;636;57;8380;674;668;427
123;Premium;G;VS1;628;56;8381;686;681;429
123;Premium;G;VS1;618;58;8381;688;684;424
175;Good;H;SI2;641;56;8385;759;755;485
103;Ideal;G;VVS2;607;57;8385;65;658;397
133;Ideal;H;VS2;595;57;8385;718;723;429
12;Good;G;VS1;636;58;8387;659;656;418
151;Fair;F;SI1;658;56;8387;716;712;47
151;Premium;H;SI2;624;58;8388;736;731;458
15;Very Good;J;VVS2;633;56;8391;718;729;458
131;Ideal;H;VS1;624;56;8392;7;698;436
107;Ideal;G;VVS2;624;54;8393;651;656;408
112;Ideal;G;VS1;625;54;8394;665;669;417
151;Ideal;I;SI1;612;60;8396;739;737;452
151;Ideal;I;SI1;594;61;8396;752;746;445
17;Premium;F;SI2;602;61;8397;779;768;466
103;Ideal;G;VVS1;62;56;8398;654;65;404
15;Premium;F;SI1;60;60;8400;748;742;447
151;Ideal;I;SI1;627;57;8400;735;73;459
111;Ideal;G;VS2;616;56;8400;662;665;409
1;Premium;F;VVS2;612;60;8400;643;638;392
125;Ideal;E;VS2;626;56;8400;689;684;43
101;Very Good;E;VVS2;616;58;8401;64;646;396
102;Ideal;G;VVS2;621;57;8401;643;645;4
102;Ideal;G;VVS2;616;57;8401;645;647;398
102;Ideal;G;VVS2;627;57;8401;641;645;403
121;Premium;G;VS2;628;59;8402;684;676;427
121;Very Good;F;VS2;629;54;8403;678;682;428
101;Very Good;E;VS1;604;60;8403;643;648;39
113;Ideal;E;VS2;62;54;8404;67;666;414
123;Very Good;H;VVS1;625;58;8405;677;682;425
108;Ideal;F;VS1;614;55;8405;661;669;408
112;Very Good;G;VVS1;609;57;8408;667;672;408
152;Very Good;H;SI2;628;58;8408;725;73;457
204;Premium;I;I1;593;61;8408;83;825;491
15;Very Good;I;SI1;631;54;8408;734;731;462
154;Premium;E;SI2;599;60;8408;749;738;446
118;Very Good;G;VS2;627;547;8411;674;677;423
122;Ideal;H;VS1;619;54;8411;688;69;426
106;Ideal;E;VS1;621;57;8413;649;652;404
12;Ideal;G;VS2;628;54;8414;675;679;425
118;Ideal;G;VS1;613;56;8414;681;683;417
101;Good;E;VVS2;639;58;8415;631;637;405
15;Very Good;J;VVS1;623;62;8415;716;723;448
106;Very Good;G;IF;612;57;8415;652;656;4
104;Ideal;F;VS2;616;56;8415;653;655;403
119;Ideal;F;VS2;62;57;8415;678;676;42
13;Ideal;G;SI1;616;55;8416;701;705;433
101;Premium;D;VS1;624;58;8416;641;638;399
122;Premium;F;VS2;598;59;8417;696;692;415
16;Ideal;J;SI1;628;55;8418;748;742;468
157;Very Good;G;SI2;611;61;8419;743;746;455
268;Premium;G;I1;586;60;8419;911;907;533
14;Premium;D;SI2;618;54;8419;721;716;444
146;Ideal;E;SI2;623;55;8421;729;725;453
109;Ideal;F;VS1;606;57;8422;662;664;402
137;Premium;H;VS1;609;59;8424;717;724;439
144;Premium;I;VS1;626;59;8426;708;714;445
152;Premium;J;VS1;622;59;8426;732;738;457
152;Premium;J;VVS2;583;62;8427;761;749;44
15;Very Good;J;VVS2;633;57;8427;728;725;46
131;Ideal;H;VS1;615;56;8429;7;706;432
131;Ideal;H;VS1;615;55;8429;702;705;433
113;Ideal;E;VS2;614;58;8430;671;674;413
112;Good;F;VVS2;579;57;8430;686;683;396
112;Ideal;D;VS2;62;55;8430;666;663;412
123;Ideal;H;IF;613;57;8431;687;692;423
15;Very Good;F;SI2;623;60;8431;729;734;456
15;Premium;I;VS2;623;59;8431;724;73;453
123;Premium;G;VS2;62;59;8431;687;68;424
12;Very Good;F;VS2;611;59;8436;681;687;418
12;Ideal;F;VS2;623;56;8436;679;682;424
103;Very Good;D;VS1;605;60;8437;652;657;396
124;Very Good;H;VVS2;613;55;8438;694;696;426
159;Good;G;SI1;638;56;8441;741;734;471
12;Good;G;VS1;634;56;8442;67;674;426
12;Premium;G;VS1;602;60;8442;682;687;412
12;Ideal;G;VS1;623;56;8442;677;682;423
12;Very Good;G;VS1;602;60;8442;691;7;419
12;Good;G;VS1;628;59;8442;664;67;419
225;Very Good;J;SI2;606;63;8442;845;838;51
151;Very Good;H;SI2;602;59;8444;733;743;444
102;Premium;F;VVS2;615;60;8445;65;645;398
121;Premium;H;IF;622;58;8446;683;68;424
1;Premium;F;VVS2;599;60;8448;646;65;388
124;Premium;G;VS1;62;55;8449;695;689;429
124;Ideal;G;VS1;611;57;8449;698;691;424
105;Ideal;D;VS2;61;56;8451;654;661;401
106;Ideal;G;VS1;623;55;8451;65;653;406
121;Ideal;F;VS2;612;57;8452;687;682;419
12;Very Good;F;VS2;629;55;8454;675;68;426
103;Ideal;G;VVS1;624;57;8454;639;647;401
109;Premium;G;VVS2;595;61;8454;674;67;4
153;Very Good;G;SI2;621;61;8455;728;73;453
165;Ideal;E;SI2;587;56;8455;776;773;455
121;Premium;G;VS1;595;58;8456;701;697;416
121;Premium;G;VS1;627;58;8456;679;674;424
124;Ideal;D;SI1;604;57;8457;695;702;422
18;Premium;I;SI2;618;59;8457;79;78;485
128;Premium;G;VS2;614;58;8458;7;692;427
151;Very Good;F;SI2;632;60;8462;72;727;457
127;Premium;D;SI1;625;58;8463;692;687;431
151;Good;I;SI1;637;58;8464;726;722;461
123;Ideal;G;VS1;618;57;8465;689;686;425
14;Premium;I;VVS2;62;58;8467;722;716;446
15;Good;J;VS1;641;55;8467;723;713;46
1;Very Good;F;VVS2;632;56;8467;642;637;404
25;Premium;H;I1;599;60;8467;875;867;522
103;Premium;D;VVS2;617;59;8469;643;648;398
156;Very Good;I;SI1;602;61;8470;75;759;454
101;Premium;F;VVS2;618;59;8470;646;642;398
15;Ideal;H;SI2;624;58;8471;729;726;454
15;Very Good;I;SI1;607;58;8475;734;74;447
156;Premium;J;VS1;611;59;8476;752;749;458
139;Premium;F;SI1;621;58;8476;71;716;443
152;Premium;I;SI1;619;58;8477;737;742;458
154;Ideal;J;VS2;627;56;8479;732;736;46
134;Premium;E;VS2;582;60;8480;726;721;421
108;Ideal;D;VS2;619;58;8481;654;657;406
103;Ideal;G;VVS2;612;57;8483;648;652;398
122;Ideal;G;VS2;599;56;8485;701;697;419
102;Ideal;G;VVS1;626;56;8485;639;642;401
123;Premium;F;VS2;629;58;8486;682;676;427
12;Ideal;F;VS2;623;55;8486;683;679;424
12;Ideal;F;VS2;626;56;8486;678;673;423
166;Premium;J;SI1;607;58;8487;772;763;466
106;Ideal;G;VVS1;616;57;8488;653;655;403
102;Premium;G;IF;618;59;8489;641;646;398
124;Ideal;H;VVS1;623;54;8489;688;69;429
15;Premium;H;SI2;623;60;8490;722;73;452
12;Very Good;G;VS2;632;56;8491;682;675;429
107;Ideal;G;VVS2;618;55;8491;657;661;407
234;Premium;I;I1;615;60;8491;847;843;52
15;Good;E;SI2;645;58;8492;706;711;457
166;Good;J;VS2;644;54;8496;745;754;483
155;Ideal;J;VS2;614;55;8498;741;749;458
125;Ideal;H;VS2;611;55;8498;694;697;425
153;Premium;H;SI2;625;59;8499;74;736;461
153;Ideal;H;SI2;619;57;8499;742;734;457
115;Premium;G;VVS2;584;59;8501;692;684;402
132;Ideal;I;VVS1;61;56;8501;709;707;432
121;Premium;G;VS2;61;58;8504;688;682;418
124;Ideal;G;VS2;621;56;8504;687;691;428
121;Very Good;F;VS2;616;58;8505;679;688;421
17;Ideal;J;SI2;605;57;8505;774;784;471
111;Ideal;H;VVS1;608;56;8508;668;676;408
123;Ideal;H;VVS2;616;57;8509;687;692;425
14;Premium;G;SI1;625;58;8511;712;706;443
152;Premium;G;SI1;622;58;8512;739;733;458
108;Very Good;D;VS1;605;58;8513;653;663;398
159;Very Good;J;VS1;601;60;8515;756;759;455
159;Very Good;J;VS1;607;59;8515;749;754;456
156;Ideal;H;SI2;621;58;8517;735;741;458
15;Good;D;SI2;624;61;8517;723;736;455
156;Ideal;E;SI2;612;56;8518;753;749;459
15;Very Good;D;SI2;633;57;8518;727;72;458
15;Good;D;SI2;638;58;8518;72;716;458
15;Premium;D;SI2;589;60;8518;748;745;44
116;Very Good;E;VS2;621;58;8520;663;67;414
152;Premium;I;SI1;612;60;8521;741;736;452
12;Good;D;VS2;624;60;8521;669;677;42
123;Ideal;F;VS1;613;57;8523;686;693;423
151;Premium;J;VS1;621;58;8524;74;736;458
151;Very Good;J;VS1;612;63;8524;731;724;445
151;Premium;J;VS1;618;61;8524;726;721;447
151;Ideal;J;VS1;619;56;8524;741;735;457
101;Very Good;F;VVS2;619;56;8525;642;648;399
159;Very Good;J;VS2;629;581;8526;739;745;466
103;Premium;F;VVS2;613;57;8527;653;649;399
111;Very Good;F;VS1;607;55;8528;669;671;407
101;Fair;E;VVS1;661;55;8529;619;61;406
142;Ideal;H;SI1;62;56;8529;717;722;446
153;Ideal;G;SI1;613;57;8529;742;732;452
16;Premium;F;SI2;605;60;8530;755;752;456
129;Premium;G;VS2;619;58;8530;702;697;433
16;Ideal;I;SI2;619;57;8530;751;748;464
101;Ideal;F;VVS2;61;57;8532;646;652;396
101;Very Good;F;VVS2;618;55;8532;636;645;396
101;Premium;F;VVS2;62;58;8532;636;645;397
101;Ideal;F;VVS2;618;56;8532;646;649;4
104;Premium;D;VS1;605;59;8532;662;658;399
122;Good;G;VS2;599;61;8533;688;691;413
154;Very Good;I;VS2;62;58;8537;738;743;459
105;Very Good;F;VVS2;613;59;8537;648;656;4
157;Very Good;J;VS2;62;58;8538;745;748;463
15;Very Good;E;SI2;628;57;8538;717;723;452
171;Premium;J;SI2;626;57;8540;762;758;476
123;Ideal;H;VS2;615;57;8541;692;687;424
151;Very Good;H;SI1;635;55;8541;731;722;461
127;Ideal;G;VS1;609;57;8543;702;697;426
135;Premium;H;VS1;623;58;8543;71;705;441
12;Ideal;G;VS1;624;57;8545;678;68;424
12;Ideal;G;VS1;62;57;8545;678;681;421
102;Ideal;E;VS1;626;56;8545;645;642;403
105;Ideal;G;VVS1;601;57;8546;663;668;4
155;Ideal;J;VS1;604;57;8548;752;754;455
3;Very Good;H;SI1;613;61;421;425;427;261
32;Good;G;SI2;634;55;421;432;435;275
32;Premium;G;SI2;616;59;421;435;438;269
32;Very Good;I;SI1;599;61;421;444;447;267
32;Premium;I;SI1;611;59;421;438;442;269
3;Very Good;H;SI1;629;58;421;422;424;266
3;Very Good;H;SI1;608;61;421;425;43;26
3;Good;H;SI1;634;57;421;427;431;272
32;Premium;G;SI2;61;59;421;436;442;268
3;Good;H;SI1;639;55;421;424;427;272
3;Good;E;SI2;635;55;421;427;43;272
32;Very Good;I;SI1;616;61;421;436;44;27
32;Ideal;G;SI2;625;57;421;435;438;273
32;Very Good;G;SI2;623;58;421;437;442;274
32;Very Good;G;SI2;624;59;421;435;44;273
32;Good;F;SI2;638;55;421;434;435;277
32;Premium;F;SI2;597;59;421;443;448;266
3;Very Good;E;SI2;619;58;421;428;431;266
3;Very Good;H;SI1;612;62;421;428;431;263
32;Very Good;J;VS1;606;59;421;442;446;269
3;Very Good;H;SI1;629;56;421;428;431;27
32;Very Good;G;SI2;63;56;421;432;435;273
3;Very Good;H;SI1;595;62;421;432;435;258
32;Premium;G;SI2;627;58;421;435;439;274
3;Very Good;E;SI2;616;61;421;425;429;263
3;Very Good;H;SI1;629;57;421;426;429;269
3;Ideal;I;VS2;626;56;421;429;431;269
3;Very Good;E;SI2;617;61;421;428;431;265
3;Good;H;SI1;634;58;421;421;424;268
3;Premium;H;SI1;593;59;421;436;438;259
42;Ideal;H;SI2;62;54;625;483;485;3
42;Ideal;H;SI2;614;56;625;481;486;297
42;Ideal;H;SI2;62;54;625;481;483;299
4;Ideal;H;SI2;626;55;625;473;476;297
41;Ideal;E;SI2;618;54;625;478;48;296
4;Ideal;D;SI2;62;55;625;471;477;294
28;Ideal;E;VS1;62;56;625;421;418;26
28;Ideal;E;VS1;614;56;625;424;42;259
28;Ideal;D;VS2;624;57;625;42;416;261
35;Ideal;D;SI2;624;57;625;45;447;28
31;Premium;G;VS1;612;60;625;437;439;268
31;Very Good;G;VS1;629;58;625;43;435;272
31;Premium;F;VS2;612;58;625;435;437;267
31;Ideal;F;VS2;623;55;625;43;433;269
31;Ideal;H;VVS2;626;56;625;432;437;272
31;Very Good;F;VS2;614;62;625;432;434;266
31;Very Good;F;VS2;629;59;625;427;432;27
31;Ideal;G;VS1;621;55;625;433;437;27
31;Good;G;VS1;632;57;625;428;433;272
31;Ideal;H;VVS2;622;57;625;432;436;27
31;Very Good;F;VS2;629;58;625;427;431;27
31;Very Good;G;VS1;63;57;625;428;432;271
31;Premium;F;VS2;608;60;625;434;437;265
31;Ideal;F;VS2;621;53;625;434;439;271
31;Ideal;F;VS2;626;55;625;429;433;27
31;Ideal;F;VS2;608;56;625;438;441;267
31;Good;G;VS1;638;57;625;429;433;275
31;Ideal;H;VVS2;611;56;625;433;437;266
31;Ideal;F;VS2;623;57;625;43;434;269
31;Ideal;G;VS1;621;55;625;433;436;27
127;Very Good;G;VS2;603;59;8549;697;709;424
127;Premium;G;VS2;61;60;8549;693;697;424
151;Very Good;J;VVS2;626;63;8550;724;729;455
151;Good;D;SI2;641;61;8550;714;718;459
145;Premium;H;VS1;606;60;8550;727;716;437
101;Ideal;F;VS1;617;56;8552;648;645;399
1;Very Good;F;VVS2;60;62;8553;643;646;387
1;Very Good;F;VVS2;629;55;8555;629;636;398
15;Ideal;I;SI1;594;60;8555;754;75;447
15;Good;I;VS2;633;62;8555;708;719;452
118;Ideal;G;VS1;619;56;8556;681;676;42
121;Ideal;F;VS2;629;54;8557;682;678;428
133;Ideal;H;VS1;593;57;8558;718;722;427
113;Very Good;D;VS2;629;58;8561;659;663;416
112;Premium;G;VVS1;609;57;8561;672;667;408
137;Premium;H;VS2;625;59;8562;712;705;443
12;Good;E;VS2;618;61;8563;669;671;414
112;Very Good;G;VVS2;626;59;8564;658;661;413
118;Ideal;G;VS2;627;55;8564;677;674;423
152;Premium;H;SI1;612;58;8566;753;743;457
106;Ideal;E;VS1;621;57;8567;652;649;404
15;Premium;J;VVS1;623;62;8568;723;716;448
101;Good;E;VVS2;639;58;8569;637;631;405
157;Premium;G;SI2;611;61;8572;746;743;455
141;Premium;G;SI1;621;59;8572;723;713;446
151;Premium;I;SI1;586;62;8574;751;745;438
